Dt Termino;Qt Ordem;Item;Ordem Prod;Peca;Desc Peca;Med Esquadra;Med Bruta;Ardis;Quantidade;Lote Multiplo;Pilha;Codigo da chapa;Classificacao;Desc. da chapa;Fita;Pintura12/01/23;400;G20070EM5Z*.1;1143197;242007005ZE17;LATERAL DIR COLUNA G20070EM ;;12X250X1640;;400;60;7;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=1640MM); 2 LADOS;
12/01/23;400;G20070EM6E*.2;1139913;242007005ZE22;MONTANTE BALCAO G20070EM ;;12X60X645; CORTE 1Y ;400;800;1;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=645MM); 1 LADO;
12/01/23;400;G20070EM6E*.2;1139913;242007005ZE27;PRATELEIRA BALCAO G20070EM ;;12X320X686;;400;60;7;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=686MM); 1 LADO;
12/01/23;400;G20070EM6E*.2;1139913;242007005ZE4;BASE MENOR AEREO G20070EM ;;12X248X588;;400;60;7;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=588MM); 2 LADOS;
12/01/23;400;G20070EM6E*.2;1139913;2420070009E24;PORTA MENOR BALCAO G20070EM ;15X492X347;15X489X344;;400;150;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 4 LADOS; 2 LADOS;
12/01/23;400;G20070EM6E*.2;1139913;2420070009E25;PORTA BALCAO G20070EM ;15X655X347;15X652X344;;800;100;8;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 4 LADOS; 2 LADOS;
12/01/23;400;G20070EM6E*.2;1139913;2420070009E7;COSTA GAV G20070EM ;;12X110X275;;400;900;1;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=275MM); 1 LADO;
12/01/23;400;G20070EM6E*.2;1139913;242007005ZE13;FRENTE GAV G20070EM ;15X324X347;15X158X344; CORTE 1X ;400;50;8;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 4 LADOS; 2 LADOS;
12/01/23;400;G24126RM091.1;1141125;242412600911;MONTANTE G24126RM ;;12X60X503;;400;1680;1;2013001209035;MDP BP 12MM BRANCO;MDP BP 12MM (2750x1860) - 2L (BRANCO); 1 LADO (1=503MM); 2 LADOS;
12/01/23;400;G24126RM091.1;1141125;242412600916;TAMPO G24126RM ;15X523X1202;15X520X1199;;400;50;8;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=520MM/1=; 1 LADO;
12/01/23;400;G24126RM091.1;1141125;242412600914;PORTA INF ESQ G24126RM ;15X491X598;15X488X595;;400;100;4;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=488MM/1=; 2 LADOS;
