Dt Termino;Qt Ordem;Item;Ordem Prod;Peca;Desc Peca;Med Esquadra;Med Bruta;Ardis;Quantidade;Lote Multiplo;Pilha;Codigo da chapa;Classificacao;Desc. da chapa;Fita;Pintura11/01/23;300;G2007250C91.1;1143200;242007200919;LATERAL DIR BALCAO G20072 ;;12X450X645;;300;120;3;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=645MM); 2 LADOS;
11/01/23;300;G20091517K*.1;1142123;242009105Z06;LATERAL DIR BALCAO G20091 ;;12X400X645;;300;120;3;2011000012014;AGLOM 12MM;AGLOM 12MM (2750x2200); 1 LADO (1=645MM); 2 LADOS;
11/01/23;300;G20091517K*.1;1142123;242009105Z07;LATERAL ESQ BALCAO G20091 ;;12X400X645;;300;120;3;2011000012014;AGLOM 12MM;AGLOM 12MM (2750x2200); 1 LADO (1=645MM); 2 LADOS;
11/01/23;300;G20091517K*.1;1142123;242009108N08;PORTA BALCAO ;15X655X318;15X652X315;;600;100;6;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 4 LADOS; 2 LADOS;
11/01/23;300;G20091517K*.1;1142123;242009105Z11;PRATELEIRA MOVEL ;;12X220X616;;300;240;2;2011000012014;AGLOM 12MM;AGLOM 12MM (2750x2200); 1 LADO (1=616MM); 2 LADOS;
11/01/23;300;G20091517K*.1;1142123;242009105Z14;BASE BALCAO G20091 ;12X403X643;12X400X640;;300;100;3;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 3 LADOS (2=400MM/1=; 1 LADO;
11/01/23;300;G20091517K*.1;1142123;242009108N09;PORTA AEREO ;15X549X318;15X546X315;;600;150;4;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 4 LADOS; 2 LADOS;
11/01/23;300;G20091517K*.1;1142123;242009105Z01;BASE AEREO G20091 ;;12X248X616;;300;120;3;2011000012014;AGLOM 12MM;AGLOM 12MM (2750x2200); 1 LADO (1=616MM); 2 LADOS;
11/01/23;300;G20091517K*.1;1142123;242009105Z10;PRATELEIRA FIXA G20091 ;;12X320X616;;300;120;3;2011000012014;AGLOM 12MM;AGLOM 12MM (2750x2200); 1 LADO (1=616MM); 1 LADO;
11/01/23;300;G20091517K*.1;1142123;242009105Z13;TAMPO BALCAO G20091 ;15X443X644;15X440X641;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=440MM/1=; 1 LADO;
11/01/23;300;G20091517K*.1;1142123;242009105Z03;TAMPO AEREO G20091 ;;12X248X616;;300;120;3;2011000012014;AGLOM 12MM;AGLOM 12MM (2750x2200); 1 LADO (1=616MM); 1 LADO;
11/01/23;300;G20091517K*.1;1142123;242009105Z15;LATERAL DIR AEREO G20091 ;12X253X553;12X250X550;;300;180;2;2011000012014;AGLOM 12MM;AGLOM 12MM (2750x2200); 2 LADOS (1=250MM/1=; 2 LADOS;
11/01/23;300;G20091517K*.1;1142123;242009105Z16;LATERAL ESQ AEREO G20091 ;12X253X553;12X250X550;;300;180;2;2011000012014;AGLOM 12MM;AGLOM 12MM (2750x2200); 2 LADOS (1=250MM/1=; 2 LADOS;
11/01/23;300;G2009650C92.1;1143860;242009600926;TAMPO MAIOR G20096 ;15X473X504;15X470X501;;300;150;2;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 4 LADOS; 1 LADO;
11/01/23;300;G2009650C92.1;1143860;242009600927;TAMPO MENOR G20096 ;15X473X402;15X470X399;;300;150;2;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 4 LADOS; 1 LADO;
11/01/23;300;G2009650C92.1;1143860;242009600902;BASE BALCAO G20096 ;15X453X801;15X450X798;;300;100;3;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 3 LADOS (2=450MM/1=;2 LADOS;
11/01/23;300;G2009650C92.1;1143860;242007100930;RODAPE LATERAL G20071 ;;12X150X410;;300;660;1;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 0 LADO; 1 LADO;
11/01/23;300;G2009650C92.1;1143860;242009600910;LATERAL DIR BALCAO G20096 ;;12X450X645;;300;120;3;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=645MM); 2 LADOS;
11/01/23;300;G2009650C92.1;1143860;242009600908;FRENTE FALSA BALCAO G20096 ;;12X399X633;;300;120;3;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=633MM) LA; 1 LADO (LADO EXTERN;
11/01/23;300;G2009650C92.1;1143860;242009600914;MONTANTE FRONTAL BALCAO G20096 ;;12X50X660;;300;1080;1;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 0 LADO; 1 LADO;
11/01/23;300;G2009650C92.1;1143860;242009600935;RODAPE MENOR G20096 ;;12X80X150; CORTE 5X ;300;3780;1;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1= 150MM); 1 LADO;
11/01/23;300;G2009650C92.1;1143860;242009600912;LATERAL ESQ BALCAO G20096 ;;12X450X645;;300;120;3;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=645MM); 2 LADOS;
11/01/23;300;G2009650C92.1;1143860;242009600030;TIRA TRAS BALCAO G20096 ;;12X60X774;;300;840;1;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 0 LADO (); 0 LADO;
11/01/23;300;G2009650C92.1;1143860;242009600921;PRATELEIRA BALCAO ;;12X385X774;;300;120;3;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=774MM); 1 LADO;
11/01/23;300;G2009650C92.1;1143860;242007101143;PORTA G20071 ;15X624X398;15X621X395;;300;100;3;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 4 LADOS; 2 LADOS;
11/01/23;300;G2009650C92.1;1143860;242009600937;MONTANTE PORTA BALCAO G20096 ;;12X50X633;;300;1080;1;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 0 LADO; 2 LADOS;
11/01/23;300;G2009650C92.1;1143860;242009600915;MONTANTE INF/SUP CANTO FALSO ;;12X50X260;;600;2040;1;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 0 LADO; 0 LADO;
11/01/23;300;G2009650C92.1;1143860;242009600924;RODAPE FRONTAL G20096 ;;12X150X798;;300;360;1;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 2 LADOS (2=150MM); 1 LADO;
11/01/23;300;G2009650C92.1;1143860;242009600930;TIRA FRONTAL BALCAO G20096 ;;12X60X774;;300;840;1;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=774MM); 0 LADO;
11/01/23;400;G24120RM8N1.1;1140846;242007708N02;BASE BALCAO G20077 ;15X494X1201;15X491X1198;;400;50;8;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=491MM/1=; 1 LADO;
11/01/23;400;G24120RM8N1.1;1140846;242007700916;PRATELEIRA BALCAO ;;12X489X1174;;400;60;7;2013001209035;MDP BP 12MM BRANCO;MDP BP 12MM (2750x1860) - 2L (BRANCO); 1 LADO (1=1174MM); 1 LADO (LADO SEM FU;
11/01/23;400;G24120RM8N1.1;1140846;242412008NR1;PORTA INF ESQ ;15X624X598;15X621X595;;400;100;4;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=621MM/1=; 2 LADOS;
11/01/23;400;G24120RM8N1.1;1140846;242412008NR2;PORTA INF DIR ;15X624X598;15X621X595;;400;100;4;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=621MM/1=; 2 LADOS;
11/01/23;400;G24120RM8N1.1;1140846;242007700919;TIRA BALCAO G20077 ;;12X60X1174;;800;420;2;2013001209035;MDP BP 12MM BRANCO;MDP BP 12MM (2750x1860) - 2L (BRANCO); 0 LADO; 1 LADO;
11/01/23;400;G24120RM8N1.1;1140846;242007708N17;TAMPO G20077 ;15X523X1202;15X520X1199;;400;50;8;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=520MM/1=; 1 LADO;
11/01/23;400;G24120RM8N1.1;1140846;242007708N07;DIVISORIA BALCAO G20077 ;;12X420X309;;400;240;2;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=309MM); 2 LADOS;
11/01/23;400;G24120RM8N1.1;1140846;242007708N09;LATERAL DIR BALCAO G20077 ;;12X491X645;;400;120;4;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=645MM); 2 LADOS;
11/01/23;400;G24120RM8N1.1;1140846;242007708N11;LATERAL ESQ BALCAO G20077 ;;12X491X645;;400;120;4;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=645MM); 2 LADOS;
11/01/23;300;G24153PR5Z1.1;1142136;242415305Z01;BASE G24153PR ;15X494X1501;15X491X1498;;300;50;6;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=491MM / ; 1 LADO;
11/01/23;300;G24153PR5Z1.1;1142136;2422123009P5;LATERAL GAV BR R10 DIR MDP ;;15X110X445;;300;750;1;2011000015084;AGLOM BP 15MM BCO;AGLOM BP 15MM (2600X1830) - 2L (BRANCO) - EGGER; 1 LADO (1=445MM); 2 LADOS;
11/01/23;300;G24153PR5Z1.1;1142136;2422401009P5;LATERAL GAV BR R10 DIR MDP ;;15X174X445;;300;450;1;2011000015084;AGLOM BP 15MM BCO;AGLOM BP 15MM (2600X1830) - 2L (BRANCO) - EGGER; 1 LADO (1=445MM); 2 LADOS;
11/01/23;300;G24153PR5Z1.1;1142136;2422401009P6;LATERAL GAV BR R10 ESQ MDP ;;15X174X445;;300;450;1;2011000015084;AGLOM BP 15MM BCO;AGLOM BP 15MM (2600X1830) - 2L (BRANCO) - EGGER; 1 LADO (1=445MM); 2 LADOS;
11/01/23;300;G24153PR5Z1.1;1142136;242415300903;COSTA GAV ;;15X148X413;;300;550;1;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=413MM); 1 LADO;
11/01/23;300;G24153PR5Z1.1;1142136;242415305Z10;LATERAL DIR G24153PR ;;15X491X645;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=645MM); 2 LADOS;
11/01/23;300;G24153PR5Z1.1;1142136;242415305Z11;LATERAL ESQ G24153PR ;;15X491X645;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=645MM); 2 LADOS;
11/01/23;300;G24153PR5Z1.1;1142136;242415305Z17;MONTANTE G24153PR ;;15X60X466;;300;1400;1;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=466MM) - ; 2 LADOS;
11/01/23;300;G24153PR5Z1.1;1142136;242415305Z18;DIVISORIA G24153PR ;15X376X492;15X373X489;;300;150;2;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 2 LADOS (1=489MM/1=; 2 LADOS;
11/01/23;300;G24153PR5Z1.1;1142136;242420005ZP7;RODAPE LATERAL ;;15X150X422;;600;550;1;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 0 LADO; 1 LADO;
11/01/23;300;G24153PR5Z1.1;1142136;2422123009P6;LATERAL GAV BR R10 ESQ MDP ;;15X110X445;;300;750;1;2011000015084;AGLOM BP 15MM BCO;AGLOM BP 15MM (2600X1830) - 2L (BRANCO) - EGGER; 1 LADO (1=445MM); 2 LADOS;
11/01/23;300;G24153PR5Z1.1;1142136;242415300020;TIRA TRASEIRA ;;15X179X1468;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 0 LADO ; 0 LADO;
11/01/23;300;G24153PR5Z1.1;1142136;242415300021;TRAVESSA G24153PR ;;15X179X468;;300;450;1;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 0 LADO; 0 LADO;
11/01/23;300;G24153PR5Z1.1;1142136;242415300904;COSTA GAV ;;15X84X413; CORTE 4X ;300;1000;1;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=413MM); 1 LADO;
11/01/23;300;G24153PR5Z1.1;1142136;242415305Z06;FRENTE FALSA INTERNA ;;15X179X1468;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=1468MM) -; 1 LADO;
11/01/23;300;G24153PR5Z1.1;1142136;242415305Z19;RODAPE FRONTAL ;15X150X1498;15X150X1498;;300;150;2;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 2 LADOS (2=150MM); 1 LADO;
11/01/23;300;G24750RM091.1;1141498;242475000911;TAMPO G24750RM ;15X523X903;15X520X900;;300;50;6;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=520MM/1=; 1 LADO;
11/01/23;300;G24750RM091.1;1141498;242475000013;TIRA TRAS BALCAO G24750RM ;;12X60X774;;300;840;1;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 0 LADO; 0 LADO;
11/01/23;300;G24750RM091.1;1141498;242475000910;PRATELEIRA MOVEL ;;12X380X774;;300;120;3;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=774MM); 1 LADO;
11/01/23;300;G24750RM091.1;1141498;242475000912;TIRA FRONTAL BALCAO G24750RM ;;12X75X774;;300;720;1;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=774MM); 0 LADO;
11/01/23;300;G24750RM091.1;1141498;242475000904;LATERAL DIR BALCAO G24750RM ;;12X491X645;;300;120;3;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=645MM); 2 LADOS;
11/01/23;300;G24750RM091.1;1141498;2424750009R5;LATERAL ESQ BALCAO G24750RM ;;12X491X645;;300;120;3;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=645MM); 2 LADOS;
11/01/23;300;G24750RM091.1;1141498;242475000909;PORTA INF DIR G24750RM ;15X624X348;15X621X345;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=621MM/1=; 2 LADOS;
11/01/23;300;G24750RM091.1;1141498;242475000907;MONTANTE G24750RM ;;25X60X660; CORTE 1Y ;300;420;1;2011000025014;AGLOM 25MM;AGLOM 25MM (2750x1850); 1 LADO (1=660MM); 0 LADO;
11/01/23;300;G24750RM091.1;1141498;242475000917;PORTA INF ESQ G24750RM ;15X624X348;15X621X345;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=621MM/1=; 2 LADOS;
11/01/23;300;G24750RM091.1;1141498;242475000903;FRENTE FALSA G24750RM ;;12X450X633;;300;120;3;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 1 LADO (1=633MM); 1 LADO;
11/01/23;300;G24750RM091.1;1141498;242475000906;MONTANTE PORTA G24750RM ;;12X50X633;;300;1080;1;2011000012021;AGLOM 12MM;AGLOM 12MM (2750x1850); 0 LADO; 2 LADOS;
11/01/23;300;G24750RM091.1;1141498;242475000901;BASE BALCAO G24750RM ;15X494X801;15X491X798;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=491MM/1=; 2 LADOS;
11/01/23;300;G24800PR5Z1.1;1141417;242480005ZP9;TAMPO MDP ;25X523X802;25X520X799;;300;60;5;2011000025014;AGLOM 25MM;AGLOM 25MM (2750x1850); 3 LADOS (2=520MM/1=; 1 LADO;
11/01/23;300;G24800PR5Z1.1;1141417;242480005ZP0;TIRA ;;15X60X768;;600;700;1;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1 =768MM); 1 LADO;
11/01/23;300;G24800PR5Z1.1;1141417;242480005ZP1;BASE G248** ;15X494X801;15X491X798;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 3 LADOS (2=491MM/1=; 1 LADO;
11/01/23;300;G24800PR5Z1.1;1141417;242480005ZP6;PRATELEIRA MOVEL ;;15X480X768;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (1=768MM); 1 LADO;
11/01/23;300;G24800PR5Z1.1;1141417;242480005ZP3;LATERAL DIR G24800PR ;;15X491X645;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (0=491MM / 1; 2 LADOS;
11/01/23;300;G24800PR5Z1.1;1141417;242480005ZP4;LATERAL ESQ G24800PR ;;15X491X645;;300;100;3;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 1 LADO (0=491MM / 1; 2 LADOS;
11/01/23;300;G24800PR5Z1.1;1141417;242420005ZP7;RODAPE LATERAL ;;15X150X422;;300;550;1;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 0 LADO; 1 LADO;
11/01/23;300;G24800PR5Z1.1;1141417;242480005ZP8;RODAPE FRONTAL ;;15X150X798;;300;300;1;2011000015022;AGLOM 15MM;AGLOM 15MM (2750x1850); 2 LADOS (2=150MM); 1 LADO;
11/01/23;400;G2512550092.1;1142743;242512500913;DIVISORIA G25125 ;;15X250X464;;400;300;2;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 1 LADOS (1=465MM); 2 LADOS;
11/01/23;400;G2512550092.1;1142743;242512500914;LATERAL SUP G25125 ;15X294X498;15X291X495;;800;150;6;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 3 LADOS (2=291MM/ 1; 2 LADOS;
11/01/23;400;G2512550092.1;1142743;242512500915;PRATELEIRA MOVEL G25125 ;;15X248X577;;400;100;4;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 1 LADOS (1=577MM); 2 LADOS;
11/01/23;400;G2512550092.1;1142743;2425125009024;BASE G25125 ;;15X289X1168;;400;50;8;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 1 LADO (1L=1168MM); 2 LADOS;
11/01/23;400;G2512550092.1;1142743;2425125009055;TAMPO G25125 ;;15X289X1168;;400;50;8;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 1 LADO (1L=1168MM); 1 LADO;
11/01/23;300;G25804LX432.2;1143061;2425804043L5;PORTA ;18X327X798;18X324X795;;300;80;4;2012000018013;MDF 18MM;MDF 18MM (2750x1850) - STANDARD; 4 LADOS ; 2 LADOS;
11/01/23;250;G25804LX8N2.2;1139805;242580407AL5;PORTA ;15X327X798;15X324X795;;250;100;3;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 4 LADOS; 2 LADOS;
11/01/23;300;G2675050092.1;1142193;2426750009014;LATERAL DIR G26750 ;;15X491X1950;;300;50;6;2012000015036;MDF 15MM;MDF 15MM (2750x2200) - STANDARD; 1 LADO (1=1950MM); 2 LADOS;
11/01/23;300;G2675050092.1;1142193;2424750009164;RODAPE FRONTAL ;;15X150X698;;300;300;1;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 2 LADOS (2=150MM); 1 LADO;
11/01/23;300;G2675050092.1;1142193;2426750009281;PRAT/TAMPO G26750 ;;15X489X668;;900;100;6;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 1 LADO (1=668MM); 2 LADOS;
11/01/23;300;G2675050092.1;1142193;2424200009072;RODAPE LATERAL ;;15X150X422;;300;550;1;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 0 LADO; 1 LADO;
11/01/23;300;G2675050092.1;1142193;2426750009038;TAMPO G26750 ;;15X489X668;;300;100;3;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 1 LADO (1=668MM); 1 LADO;
11/01/23;300;G2675050092.1;1142193;2426750009021;BASE G26750 ;;15X489X668;;300;100;3;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 1 LADO (1=668MM); 1 LADO;
11/01/23;300;G2675050092.1;1142193;2426750009182;PRATELEIRA G26750 ;;15X480X668;;300;100;3;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 1 LADO (1=668MM); 2 LADOS ;
11/01/23;300;G2675050092.1;1142193;2426750009052;LATERAL ESQ G26750 ;;15X491X1950;;300;50;6;2012000015036;MDF 15MM;MDF 15MM (2750x2200) - STANDARD; 1 LADO (1=1950MM); 2 LADOS;
11/01/23;300;G26752FT092.1;1141092;242675200903;LATERAL DIR COLUNA G26752FT ;;12X450X1785;;300;60;5;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=1785MM); 2 LADOS;
11/01/23;300;G26752FT092.1;1141092;242675200908;RODAPE LATERAL G26752FT ;;12X150X410;;600;660;1;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 0 LADO; 1 LADO;
11/01/23;300;G26752FT092.1;1141092;242675200912;TAMPO INTERM SUP G26752FT ;;12X448X674;;300;120;3;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=674MM); 2 LADOS;
11/01/23;300;G26752FT092.1;1141092;242675200913;TAMPO COL G26752FT ;;12X448X674;;300;120;3;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=674MM); 1 LADO;
11/01/23;300;G26752FT092.1;1141092;242675200904;LATERAL ESQ COLUNA G26752FT ;;12X450X1785;;300;60;5;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=1785MM); 2 LADOS;
11/01/23;300;G26752FTC92.2;1144227;242675200907;PRATELEIRA MOVEL G26752FT ;;12X385X674;;300;120;3;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=674MM); 1 LADO;
11/01/23;300;G26752FTC92.2;1144227;242675200914;TIRA PRATELEIRA G26752FT ;;12X60X674;;600;840;1;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=674MM) - ; 1 LADO;
11/01/23;300;G26752FTC92.2;1144227;242675201105;PORTA G26752FT ;15X624X348;15X621X345;;600;100;6;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 4 LADOS; 2 LADOS;
11/01/23;300;G26752FTC92.2;1144227;242675201106;PORTA SUSP G26752FT ;15X294X698;15X291X695;;300;100;3;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 4 LADOS; 2 LADOS;
11/01/23;300;G26752FTC92.2;1144227;242675200909;RODAPE FRONTAL G26752FT ;;12X150X698;;300;360;1;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 2 LADOS (2=150MM); 1 LADO;
11/01/23;300;G26752FTC92.2;1144227;242675200910;TAMPO FORNO G26752FT ;;15X448X674;;300;100;3;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 1 LADO (1=674MM); 2 LADOS;
11/01/23;300;G26752FTC92.2;1144227;242675200911;TAMPO INTERM INF G26752FT ;;12X448X674;;300;120;3;2012000012011;MDF 12MM;MDF 12MM (2750x1850) - STANDARD; 1 LADO (1=674MM); 1 LADO;
11/01/23;300;G26752FTC92.2;1144227;242675200901;BASE COLUNA G26752FT ;15X453X701;15X450X698;;300;100;3;2012000015029;MDF 15MM;MDF 15MM (2750x1850) - STANDARD; 3 LADOS (2=450MM/1=; 1 LADO;
