N° Layout;Código chapa ERP usada;Descrição da chapa;Classificação da chapa;Espessura chapa e peça;Comprimento chapa;Largura Chapa;m² da chapa;Quantidade de chapa;m³ total plano;Carregamentos;Quantidade por corte;Aproveitamento;Ocupação Máquina;m² total;Custo R$/m²;Tempo corte;Máquina;Deposito;Cortes N1;Cortes N2;Cortes N3;% peça no plano;Código peça ERP;Descrição da peça;Comprimento da peça;Largura da peça;m² líquido peça; Quantidade programada;m² líquido total peça;m³ líquido total peça;m² bruto peça;Quantidade produzida;Peças superprodução;m² superprodução;Data embalagem;Referência do item;Lote;Lógica Ardis;Código chapa ERP Cadastro;Nível;Prioridade;Comprimento peça final;Largura peça final;% produzido;Nome arquivo data;Tipo dado;Usuário;Data processamento;Hora processamento;Unidade;Descrição Peça 2
3;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;95.67;100;40.7;19.9399;  0:12;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13012;800;2.98305;203469913BC4;LATERAL DIR 699;400;363;0.1452;8;1.1616;0.017424;1.214229916;216;0;0;06/07/22;69913B1CF;1118950;;2011000015046;0;0;400;363;89.8 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
3;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;95.67;100;40.7;19.9399;  0:12;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13012;800;6.25689;203469903BC5;PRATELEIRA CENT;579;263;0.152277;16;2.436432;0.03654648;2.546822161;20;0;0;06/07/22;69903B1CF;1118959;;2011000015046;0;0;579;263;80 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
4;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;12;0.92;2;8;93.82;75;61.05;19.9399;  0:20;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13764;0;;;;;;;;;;;;;;;;;;;;;;;;04072022_125801_060722 - 6_FV_data;DATA_LAYOUT;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
4;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;12;0.92;2;8;93.82;75;61.05;19.9399;  0:20;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13764;0;13.35587;203469903BC10;TAMPO 6990 - CA;613;260;0.15938;48;7.65024;0.1147536;8.15433754;140;1;0.17;06/07/22;69903B1CF;1118959; CORTE 1X;2011000015046;0;0;613;260;57.1 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
4;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;12;0.92;2;8;93.82;75;61.05;19.9399;  0:20;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13764;0;5.57682;203469913BC4;LATERAL DIR 699;400;363;0.1452;22;3.1944;0.047916;3.404888714;216;0;0;06/07/22;69913B1CF;1118950;;2011000015046;0;0;400;363;*****;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
4;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;12;0.92;2;8;93.82;75;61.05;19.9399;  0:20;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13764;0;15.71648;203469913BC5;LATERAL ESQ 699;400;363;0.1452;62;9.0024;0.135036;9.595595468;216;0;0;06/07/22;69913B1CF;1118950;;2011000015046;0;0;400;363;28.7 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
4;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;12;0.92;2;8;93.82;75;61.05;19.9399;  0:20;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13764;0;60.39471;203469903BC1;BASE 6990 - CAR;579;383;0.221757;156;34.594092;0.51891138;36.873601753;278;2;0.47;06/07/22;69903B1CF;1118959;;2011000015046;0;0;579;383;56.1 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
4;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;12;0.92;2;8;93.82;75;61.05;19.9399;  0:20;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13764;0;4.94899;203469903BC7;PRATELEIRA SUP;579;408;0.236232;12;2.834784;0.04252176;3.021576524;140;1;0.25;06/07/22;69903B1CF;1118959; CORTE 1X;2011000015046;0;0;579;408;*****;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
5;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;27;2.06;4;8;93.53;84.38;137.3625;19.9399;  0:44;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;15078;800;;;;;;;;;;;;;;;;;;;;;;;;04072022_125801_060722 - 6_FV_data;DATA_LAYOUT;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
5;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;27;2.06;4;8;93.53;84.38;137.3625;19.9399;  0:44;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;15078;800;18.64229;203469903BC1;BASE 6990 - CAR;579;383;0.221757;108;23.949756;0.35924634;25.60666179;278;2;0.47;06/07/22;69903B1CF;1118959;;2011000015046;0;0;579;383;95 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
5;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;27;2.06;4;8;93.53;84.38;137.3625;19.9399;  0:44;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;15078;800;3.05161;203469913BC5;LATERAL ESQ 699;400;363;0.1452;27;3.9204;0.058806;4.191623367;216;0;0;06/07/22;69913B1CF;1118950;;2011000015046;0;0;400;363;41.2 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
5;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;27;2.06;4;8;93.53;84.38;137.3625;19.9399;  0:44;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;15078;800;78.30946;203469913BC9;PRATELEIRA FIXA;710;328;0.23288;432;100.60416;1.5090624;107.564214843;432;1;0.25;06/07/22;69913B1CF;1118950;;2011000015046;0;0;710;328;*****;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
6;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;7;0.53;1;8;92.69;87.5;35.6125;19.9399;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14922;0;;;;;;;;;;;;;;;;;;;;;;;;04072022_125801_060722 - 6_FV_data;DATA_LAYOUT;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
6;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;7;0.53;1;8;92.69;87.5;35.6125;19.9399;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14922;0;13.51905;203469903BC10;TAMPO 6990 - CA;613;260;0.15938;28;4.46264;0.0669396;4.814516574;140;1;0.17;06/07/22;69903B1CF;1118959; CORTE 1X;2011000015046;0;0;613;260;77.1 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
6;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;7;0.53;1;8;92.69;87.5;35.6125;19.9399;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14922;0;21.55347;203469913BC5;LATERAL ESQ 699;400;363;0.1452;49;7.1148;0.106722;7.67579785;216;0;0;06/07/22;69913B1CF;1118950;;2011000015046;0;0;400;363;63.9 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
6;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;7;0.53;1;8;92.69;87.5;35.6125;19.9399;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14922;0;55.52156;203469903BC6;PRATELEIRA INF;579;323;0.187017;98;18.327666;0.27491499;19.772791826;278;2;0.4;06/07/22;69903B1CF;1118959;;2011000015046;0;0;579;323;35.3 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
6;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;7;0.53;1;8;92.69;87.5;35.6125;19.9399;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14922;0;9.40502;203469903BC1;BASE 6990 - CAR;579;383;0.221757;14;3.104598;0.04656897;3.34939375;278;2;0.48;06/07/22;69903B1CF;1118959;;2011000015046;0;0;579;383;*****;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
7;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.33;100;40.7;19.9399;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14922;0;;;;;;;;;;;;;;;;;;;;;;;;04072022_125801_060722 - 6_FV_data;DATA_LAYOUT;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
7;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.33;100;40.7;19.9399;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14922;0;13.72117;203469903BC10;TAMPO 6990 - CA;613;260;0.15938;32;5.10016;0.0765024;5.58458712;140;1;0.17;06/07/22;69903B1CF;1118959; CORTE 1X;2011000015046;0;0;613;260;*****;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
7;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.33;100;40.7;19.9399;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14922;0;21.87571;203469913BC5;LATERAL ESQ 699;400;363;0.1452;56;8.1312;0.121968;8.903523574;216;0;0;06/07/22;69913B1CF;1118950;;2011000015046;0;0;400;363;89.8 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
7;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.33;100;40.7;19.9399;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14922;0;64.40187;203469903BC6;PRATELEIRA INF;579;323;0.187017;128;23.938176;0.35907264;26.211889306;278;2;0.41;06/07/22;69903B1CF;1118959;;2011000015046;0;0;579;323;81.3 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
8;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;2;0.15;1;8;90.63;25;10.175;19.9399;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15795;0;;;;;;;;;;;;;;;;;;;;;;;;04072022_125801_060722 - 6_FV_data;DATA_LAYOUT;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
8;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;2;0.15;1;8;90.63;25;10.175;19.9399;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15795;0;2.65842;2034699000C1;TIRA DE PROTECA;1513;81;0.122553;2;0.245106;0.00367659;0.270437502;2;0;0;06/07/22;69903B1CF;1118959;;2011000015046;0;3;1513;81;*****;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
8;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;2;0.15;1;8;90.63;25;10.175;19.9399;  0:10;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15795;0;97.36243;203469903BC6;PRATELEIRA INF;579;323;0.187017;48;8.976816;0.13465224;9.904562498;278;2;0.41;06/07/22;69903B1CF;1118959;;2011000015046;0;0;579;323;98.6 %;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
9;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;2;0.15;1;8;86.5;25;10.175;19.9399;  0:21;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15611;2904;;;;;;;;;;;;;;;;;;;;;;;;04072022_125801_060722 - 6_FV_data;DATA_LAYOUT;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
9;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;2;0.15;1;8;86.5;25;10.175;19.9399;  0:21;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15611;2904;48.29091;203469913BC3;DIVISORIA 6991;400;332;0.1328;32;4.2496;0.063744;4.912943452;218;2;0.31;06/07/22;69913B1CF;1118950;;2011000015046;0;0;400;332;*****;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
9;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;2;0.15;1;8;86.5;25;10.175;19.9399;  0:21;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15611;2904;36.3;203469913BC5;LATERAL ESQ 699;400;363;0.1452;22;3.1944;0.047916;3.693031477;216;0;0;06/07/22;69913B1CF;1118950;;2011000015046;0;0;400;363;*****;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
9;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;2;0.15;1;8;86.5;25;10.175;19.9399;  0:21;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15611;2904;6.92168;203469903BC5;PRATELEIRA CENT;579;263;0.152277;4;0.609108;0.00913662;0.70418702;20;0;0;06/07/22;69903B1CF;1118959;;2011000015046;0;0;579;263;*****;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
9;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;2;0.15;1;8;86.5;25;10.175;19.9399;  0:21;GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15611;2904;8.50077;203469903BC6;PRATELEIRA INF;579;323;0.187017;4;0.748068;0.01122102;0.864838051;278;2;0.43;06/07/22;69903B1CF;1118959;;2011000015046;0;0;579;323;*****;04072022_125801_060722 - 6_FV_data;DATA_PEÇA;Ardis;04/07/2022; 12:58;Fábrica Vermelha;
