N° Layout;Código chapa ERP usada;Descrição da chapa;Classificação da chapa;Espessura chapa e peça;Comprimento chapa;Largura Chapa;m² da chapa;Quantidade de chapa;m³ total plano;Carregamentos;Quantidade por corte;Aproveitamento;Ocupação Máquina;m² total;Custo R$/m²;Tempo corte;Máquina;Deposito;Cortes N1;Cortes N2;Cortes N3;% peça no plano;Código peça ERP;Descrição da peça;Comprimento da peça;Largura da peça;m² líquido peça; Quantidade programada;m² líquido total peça;m³ líquido total peça;m² bruto peça;Quantidade produzida;Peças superprodução;m² superprodução;Data embalagem;Referência do item;Lote;Lógica Ardis;Código chapa ERP Cadastro;Nível;Prioridade;Comprimento peça final;Largura peça final;% produzido;Nome arquivo data;Tipo dado;Usuário;Data processamento;Hora processamento;Unidade;Descrição Peça 2
1;2011000012014;AGLOM 12MM (2750x2200);AGLOM 12MM;12;2750;2200;6.05;120;8.71;12;10;93.99;100;726;11.1025;  2:07;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;19030;390;;;;;;;;;;;;;;;;;;;;;;;;20220926_100821_280922 -4_FV_data;DATA_LAYOUT;Ardis;26/09/2022; 10:08;FV;MONTANTE LAT 1093
1;2011000012014;AGLOM 12MM (2750x2200);AGLOM 12MM;12;2750;2200;6.05;120;8.71;12;10;93.99;100;726;11.1025;  2:07;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;19030;390;9.33664;203410938N08;MONTANTE LAT 10;2042;65;0.13273;480;63.7104;0.7645248;67.783934356;480;0;0;28/09/22;10938N*.2;1132340;;2011000012014;0;3;2042;65;*****;20220926_100821_280922 -4_FV_data;DATA_PECA;Ardis;26/09/2022; 10:08;FV;MONTANTE LAT 1093
1;2011000012014;AGLOM 12MM (2750x2200);AGLOM 12MM;12;2750;2200;6.05;120;8.71;12;10;93.99;100;726;11.1025;  2:07;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;19030;390;45.33171;242012300957;LATERAL ESQ COL;2100;491;1.0311;300;309.33;3.71196;329.108032822;300;0;0;28/09/22;G2012350092.1;1131520;;2011000012014;0;0;2100;491;*****;20220926_100821_280922 -4_FV_data;DATA_PECA;Ardis;26/09/2022; 10:08;FV;LATERAL ESQ COLUNA G20123
1;2011000012014;AGLOM 12MM (2750x2200);AGLOM 12MM;12;2750;2200;6.05;120;8.71;12;10;93.99;100;726;11.1025;  2:07;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;19030;390;45.33171;242012300955;LATERAL DIR COL;2100;491;1.0311;300;309.33;3.71196;329.108032822;300;0;0;28/09/22;G2012350092.1;1131520;;2011000012014;0;0;2100;491;*****;20220926_100821_280922 -4_FV_data;DATA_PECA;Ardis;26/09/2022; 10:08;FV;LATERAL DIR COLUNA G20123
