N° Layout;Código chapa ERP usada;Descrição da chapa;Classificação da chapa;Espessura chapa e peça;Comprimento chapa;Largura Chapa;m² da chapa;Quantidade de chapa;m³ total plano;Carregamentos;Quantidade por corte;Aproveitamento;Ocupação Máquina;m² total;Custo R$/m²;Tempo corte;Máquina;Deposito;Cortes N1;Cortes N2;Cortes N3;% peça no plano;Código peça ERP;Descrição da peça;Comprimento da peça;Largura da peça;m² líquido peça; Quantidade programada;m² líquido total peça;m³ líquido total peça;m² bruto peça;Quantidade produzida;Peças superprodução;m² superprodução;Data embalagem;Referência do item;Lote;Lógica Ardis;Código chapa ERP Cadastro;Nível;Prioridade;Comprimento peça final;Largura peça final;% produzido;Nome arquivo data;Tipo dado;Usuário;Data processamento;Hora processamento;Unidade;Descrição Peça 2
4;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;3;0.23;1;8;92.24;37.5;15.2625;19.9399;  0:10;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;16007;0;;;;;;;;;;;;;;;;;;;;;;;;06072022_144857_110722 - 8_FV_data;DATA_LAYOUT;Ardis;06/07/2022; 14:48;Fábrica Vermelha;
4;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;3;0.23;1;8;92.24;37.5;15.2625;19.9399;  0:10;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;16007;0;3.98474;203469908NC6;PRATELEIRA INF;579;323;0.187017;3;0.561051;0.008415765;0.608264522;203;2;0.41;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;323;1.5 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA INF 6990 - CARB -
4;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;3;0.23;1;8;92.24;37.5;15.2625;19.9399;  0:10;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;16007;0;51.9743;203469908NC1;BASE 6990 - CAR;579;383;0.221757;33;7.317981;0.109769715;7.933803194;201;0;0;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;383;44.3 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;BASE 6990 - CARB -
4;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;3;0.23;1;8;92.24;37.5;15.2625;19.9399;  0:10;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;16007;0;10.0667;203469908NC7;PRATELEIRA SUP;579;408;0.236232;6;1.417392;0.02126088;1.536668266;102;1;0.26;08/07/22;69908N1CF;1118958; CORTE 1X;2011000015046;0;0;579;408;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA SUP 6990 - CARB -
4;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;3;0.23;1;8;92.24;37.5;15.2625;19.9399;  0:10;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;16007;0;33.95881;203469908NC10;TAMPO 6990 - CA;613;260;0.15938;30;4.7814;0.071721;5.183764018;102;1;0.17;08/07/22;69908N1CF;1118958; CORTE 1X;2011000015046;0;0;613;260;29.4 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;TAMPO 6990 - CARB -
5;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;93.31;100;40.7;19.9399;  0:12;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15753;0;;;;;;;;;;;;;;;;;;;;;;;;06072022_144857_110722 - 8_FV_data;DATA_LAYOUT;Ardis;06/07/2022; 14:48;Fábrica Vermelha;
5;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;93.31;100;40.7;19.9399;  0:12;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15753;0;1.79589;203469908NC11;LATERAL INCL 69;1421;60;0.08526;8;0.68208;0.0102312;0.730948601;38;0;0;08/07/22;69908N1CF;1118958;;2011000015046;0;3;1421;60;97.4 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;LATERAL INCL 6990 - CARB -
5;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;93.31;100;40.7;19.9399;  0:12;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15753;0;28.86768;203469908NC5;PRATELEIRA CENT;579;263;0.152277;72;10.963944;0.16445916;11.749471518;202;1;0.16;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;263;35.6 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA CENT 6990 - CARB -
5;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;93.31;100;40.7;19.9399;  0:12;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15753;0;3.93927;203469908NC6;PRATELEIRA INF;579;323;0.187017;8;1.496136;0.02244204;1.603328813;203;2;0.4;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;323;5.4 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA INF 6990 - CARB -
5;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;93.31;100;40.7;19.9399;  0:12;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15753;0;65.39438;203469908NC1;BASE 6990 - CAR;579;383;0.221757;112;24.836784;0.37255176;26.616251068;201;0;0;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;383;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;BASE 6990 - CARB -
6;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.73;100;40.7;19.9399;  0:12;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;15975;646;;;;;;;;;;;;;;;;;;;;;;;;06072022_144857_110722 - 8_FV_data;DATA_LAYOUT;Ardis;06/07/2022; 14:48;Fábrica Vermelha;
6;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.73;100;40.7;19.9399;  0:12;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;15975;646;30.74032;203469908NC10;TAMPO 6990 - CA;613;260;0.15938;72;11.47536;0.1721304;12.509718883;102;1;0.17;08/07/22;69908N1CF;1118958; CORTE 1X;2011000015046;0;0;613;260;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;TAMPO 6990 - CARB -
6;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.73;100;40.7;19.9399;  0:12;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;15975;646;4.00786;203469908NC6;PRATELEIRA INF;579;323;0.187017;8;1.496136;0.02244204;1.630993779;203;2;0.41;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;323;9.4 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA INF 6990 - CARB -
6;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.73;100;40.7;19.9399;  0:12;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;15975;646;65.26453;203469228NC7;PRATELEIRA 6922;577;377;0.217529;112;24.363248;0.36544872;26.559287338;203;2;0.47;08/07/22;69228N1CF;1118962;;2011000015046;0;0;577;377;55.2 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA 6922- CARB -
7;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.28;100;40.7;19.9399;  0:19;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13108;4457;;;;;;;;;;;;;;;;;;;;;;;;06072022_144857_110722 - 8_FV_data;DATA_LAYOUT;Ardis;06/07/2022; 14:48;Fábrica Vermelha;
7;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.28;100;40.7;19.9399;  0:19;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13108;4457;51.52773;203469228NC7;PRATELEIRA 6922;577;377;0.217529;88;19.142552;0.28713828;20.971519996;203;2;0.48;08/07/22;69228N1CF;1118962;;2011000015046;0;0;577;377;98.5 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA 6922- CARB -
7;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.28;100;40.7;19.9399;  0:19;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13108;4457;9.6969;203469188NC6;PORTA 6918 - CA;395;285;0.112575;32;3.6024;0.054036;3.946589965;405;4;0.49;08/07/22;69188N1CF;1118960;;2011000015046;0;0;395;285;72.3 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PORTA 6918 - CARB -
7;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.28;100;40.7;19.9399;  0:19;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13108;4457;6.55836;203469908NC5;PRATELEIRA CENT;579;263;0.152277;16;2.436432;0.03654648;2.669219987;202;1;0.17;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;263;43.6 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA CENT 6990 - CARB -
7;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.28;100;40.7;19.9399;  0:19;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13108;4457;32.21827;203469908NC6;PRATELEIRA INF;579;323;0.187017;64;11.969088;0.17953632;13.112670052;203;2;0.41;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;323;40.9 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA INF 6990 - CARB -
8;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.97;100;40.7;19.9399;  0:14;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14937;1158;;;;;;;;;;;;;;;;;;;;;;;;06072022_144857_110722 - 8_FV_data;DATA_LAYOUT;Ardis;06/07/2022; 14:48;Fábrica Vermelha;
8;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.97;100;40.7;19.9399;  0:14;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14937;1158;33.68528;203469188NC6;PORTA 6918 - CA;395;285;0.112575;112;12.6084;0.189126;13.709683004;405;4;0.49;08/07/22;69188N1CF;1118960;;2011000015046;0;0;395;285;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PORTA 6918 - CARB -
8;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.97;100;40.7;19.9399;  0:14;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14937;1158;3.25465;203469908NC5;PRATELEIRA CENT;579;263;0.152277;8;1.218216;0.01827324;1.324621299;202;1;0.17;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;263;47.5 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA CENT 6990 - CARB -
8;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;8;0.61;1;8;91.97;100;40.7;19.9399;  0:14;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;14937;1158;63.06172;203469188NC7;PRATELEIRA 6918;562;375;0.21075;112;23.604;0.35406;25.665695697;203;2;0.46;08/07/22;69188N1CF;1118960;;2011000015046;0;0;562;375;55.2 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA 6918 - CARB -
9;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;7;0.53;1;8;91.87;87.5;35.6125;19.9399;  0:14;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13770;1462;;;;;;;;;;;;;;;;;;;;;;;;06072022_144857_110722 - 8_FV_data;DATA_LAYOUT;Ardis;06/07/2022; 14:48;Fábrica Vermelha;
9;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;7;0.53;1;8;91.87;87.5;35.6125;19.9399;  0:14;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13770;1462;16.0039;203469908NC6;PRATELEIRA INF;579;323;0.187017;28;5.236476;0.07854714;5.699773779;203;2;0.41;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;323;54.7 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA INF 6990 - CARB -
9;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;7;0.53;1;8;91.87;87.5;35.6125;19.9399;  0:14;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13770;1462;2.34885;203469188NC3;DIVISORIA 6918;292;376;0.109792;7;0.768544;0.01152816;0.836541013;404;3;0.36;08/07/22;69188N1CF;1118960;;2011000015046;0;0;292;376;1.7 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;DIVISORIA 6918 - CARB -
9;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;7;0.53;1;8;91.87;87.5;35.6125;19.9399;  0:14;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13770;1462;23.02726;203469228NC3;DIVISORIA 6922;355;379;0.134545;56;7.53452;0.1130178;8.20113747;405;4;0.59;08/07/22;69228N1CF;1118962;;2011000015046;0;0;355;379;19.8 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;DIVISORIA 6922 - CARB -
9;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;7;0.53;1;8;91.87;87.5;35.6125;19.9399;  0:14;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13770;1462;58.61323;203469188NC7;PRATELEIRA 6918;562;375;0.21075;91;19.17825;0.28767375;20.875047738;203;2;0.46;08/07/22;69188N1CF;1118960;;2011000015046;0;0;562;375;*****;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA 6918 - CARB -
10;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;24;1.83;3;8;88.54;100;122.1;19.9399;  0:39;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15120;0;;;;;;;;;;;;;;;;;;;;;;;;06072022_144857_110722 - 8_FV_data;DATA_LAYOUT;Ardis;06/07/2022; 14:48;Fábrica Vermelha;
10;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;24;1.83;3;8;88.54;100;122.1;19.9399;  0:39;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15120;0;38.99744;203469188NC3;DIVISORIA 6918;292;376;0.109792;384;42.160128;0.63240192;47.616961603;404;3;0.37;08/07/22;69188N1CF;1118960;;2011000015046;0;0;292;376;96.8 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;DIVISORIA 6918 - CARB -
10;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;24;1.83;3;8;88.54;100;122.1;19.9399;  0:39;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;15120;0;61.00027;203469228NC6;PORTA 6922 - CA;564;348;0.196272;336;65.947392;0.98921088;74.483038397;401;0;0;08/07/22;69228N1CF;1118962;;2011000015046;0;0;564;348;83.8 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PORTA 6922 - CARB -
11;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;5;0.38;1;8;91.51;62.5;25.4375;19.9399;  0:15;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13802;2489;;;;;;;;;;;;;;;;;;;;;;;;06072022_144857_110722 - 8_FV_data;DATA_LAYOUT;Ardis;06/07/2022; 14:48;Fábrica Vermelha;
11;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;5;0.38;1;8;91.51;62.5;25.4375;19.9399;  0:15;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13802;2489;16.06675;203469908NC6;PRATELEIRA INF;579;323;0.187017;20;3.74034;0.0561051;4.087186477;203;2;0.41;08/07/22;69908N1CF;1118958;;2011000015046;0;0;579;323;64.5 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;PRATELEIRA INF 6990 - CARB -
11;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;5;0.38;1;8;91.51;62.5;25.4375;19.9399;  0:15;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13802;2489;2.35808;203469188NC3;DIVISORIA 6918;292;376;0.109792;5;0.54896;0.0082344;0.599865758;404;3;0.36;08/07/22;69188N1CF;1118960;;2011000015046;0;0;292;376;98 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;DIVISORIA 6918 - CARB -
11;2011000015046;AGLOM 15MM (2750x1850) (CARB-CERTIFICADO);AGLOM 15MM CARB;15;2750;1850;5.0875;5;0.38;1;8;91.51;62.5;25.4375;19.9399;  0:15;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;13750;13802;2489;20.22799;203469228NC3;DIVISORIA 6922;355;379;0.134545;35;4.709075;0.070636125;5.145753504;405;4;0.59;08/07/22;69228N1CF;1118962;;2011000015046;0;0;355;379;28.4 %;06072022_144857_110722 - 8_FV_data;DATA_PEÇA;Ardis;06/07/2022; 14:48;Fábrica Vermelha;DIVISORIA 6922 - CARB -
