N° Layout;Código chapa ERP usada;Descrição da chapa;Classificação da chapa;Espessura chapa e peça;Comprimento chapa;Largura Chapa;m² da chapa;Quantidade de chapa;m³ total plano;Carregamentos;Quantidade por corte;Aproveitamento;Ocupação Máquina;m² total;Custo R$/m²;Tempo corte;Máquina;Deposito;Cortes N1;Cortes N2;Cortes N3;% peça no plano;Código peça ERP;Descrição da peça;Comprimento da peça;Largura da peça;m² líquido peça; Quantidade programada;m² líquido total peça;m³ líquido total peça;m² bruto peça;Quantidade produzida;Peças superprodução;m² superprodução;Data embalagem;Referência do item;Lote;Lógica Ardis;Código chapa ERP Cadastro;Nível;Prioridade;Comprimento peça final;Largura peça final;% produzido;Nome arquivo data;Tipo dado;Usuário;Data processamento;Hora processamento;Unidade;Descrição Peça 2
2;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;10;0.76;2;8;94.02;62.5;50.875;13.7755;  0:17;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;13183;180;65.53648;242412600916;TAMPO G24126RM;1201;522;0.626922;50;31.3461;0.4701915;33.339413569;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;1199;520;50 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;TAMPO G24126RM
2;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;10;0.76;2;8;94.02;62.5;50.875;13.7755;  0:17;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;13183;180;1.16914;242415300917;MONTANTE G24153;466;60;0.02796;20;0.5592;0.008388;0.594759797;180;0;0;28/09/22;G24153PR091.1;1130101;;2011000015022;0;3;466;60;55.6 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;MONTANTE G24153PR
3;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;40;3.05;5;8;93.72;100;203.5;13.7755;  0:44;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;13183;180;;;;;;;;;;;;;;;;;;;;;;;;20220926_103111_280922 -6_FV_data;DATA_LAYOUT;Ardis;26/09/2022; 10:31;FV;PORTA BASC G24126RM
3;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;40;3.05;5;8;93.72;100;203.5;13.7755;  0:44;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;13183;180;14.67535;242412600915;PORTA BASC G241;597;293;0.174921;160;27.98736;0.4198104;29.863999023;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;595;291;46 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;PORTA BASC G24126RM
3;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;40;3.05;5;8;93.72;100;203.5;13.7755;  0:44;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;13183;180;18.4068;242412600914;PORTA INF ESQ G;597;490;0.29253;120;35.1036;0.526554;37.457404918;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;595;488;38 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;PORTA INF ESQ G24126RM
3;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;40;3.05;5;8;93.72;100;203.5;13.7755;  0:44;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;13183;180;65.74611;242412600916;TAMPO G24126RM;1201;522;0.626922;200;125.3844;1.880766;133.791811702;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;1199;520;90 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;TAMPO G24126RM
3;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;40;3.05;5;8;93.72;100;203.5;13.7755;  0:44;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;13183;180;1.17288;242415300917;MONTANTE G24153;466;60;0.02796;80;2.2368;0.033552;2.386784356;180;0;0;28/09/22;G24153PR091.1;1130101;;2011000015022;0;3;466;60;*****;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;MONTANTE G24153PR
4;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;10;0.76;2;8;92.62;62.5;50.875;13.7755;  0:13;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;11982;0;;;;;;;;;;;;;;;;;;;;;;;;20220926_103111_280922 -6_FV_data;DATA_LAYOUT;Ardis;26/09/2022; 10:31;FV;PORTA BASC G24126RM
4;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;10;0.76;2;8;92.62;62.5;50.875;13.7755;  0:13;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;11982;0;14.84898;242412600915;PORTA BASC G241;597;293;0.174921;40;6.99684;0.1049526;7.554605228;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;595;291;54 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;PORTA BASC G24126RM
4;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;10;0.76;2;8;92.62;62.5;50.875;13.7755;  0:13;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;11982;0;18.62458;242412600914;PORTA INF ESQ G;597;490;0.29253;30;8.7759;0.1316385;9.475486079;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;595;488;44 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;PORTA INF ESQ G24126RM
4;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;10;0.76;2;8;92.62;62.5;50.875;13.7755;  0:13;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;11982;0;66.52398;242412600916;TAMPO G24126RM;1201;522;0.626922;50;31.3461;0.4701915;33.844908693;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;1199;520;*****;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;TAMPO G24126RM
5;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;55;4.2;7;8;92.42;98.21;279.8125;13.7755;  0:58;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;13176;284;;;;;;;;;;;;;;;;;;;;;;;;20220926_103111_280922 -6_FV_data;DATA_LAYOUT;Ardis;26/09/2022; 10:31;FV;PORTA BASC G24126RM
5;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;55;4.2;7;8;92.42;98.21;279.8125;13.7755;  0:58;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;13176;284;14.88056;242412600915;PORTA BASC G241;597;293;0.174921;220;38.48262;0.5772393;41.63783044;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;595;291;98 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;PORTA BASC G24126RM
5;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;55;4.2;7;8;92.42;98.21;279.8125;13.7755;  0:58;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;13176;284;18.66419;242412600914;PORTA INF ESQ G;597;490;0.29253;165;48.26745;0.72401175;52.224923846;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;595;488;77 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;PORTA INF ESQ G24126RM
5;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;55;4.2;7;8;92.42;98.21;279.8125;13.7755;  0:58;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;13176;284;62.9094;242412600901;BASE BALCAO G24;1200;493;0.5916;275;162.69;2.44035;176.029039456;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;1198;491;55 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;BASE BALCAO G24126RM
5;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;55;4.2;7;8;92.42;98.21;279.8125;13.7755;  0:58;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;13176;284;3.54547;242412600017;TRAVESSA TRAS G;1174;142;0.166708;55;9.16894;0.1375341;9.920706257;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;1174;142;11 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;TRAVESSA TRAS G24126RM
6;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;1;0.08;1;8;93.08;12.5;5.0875;13.7755;  0:11;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;14328;296;;;;;;;;;;;;;;;;;;;;;;;;20220926_103111_280922 -6_FV_data;DATA_LAYOUT;Ardis;26/09/2022; 10:31;FV;PORTA BASC G24126RM
6;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;1;0.08;1;8;93.08;12.5;5.0875;13.7755;  0:11;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;14328;296;36.90316;242412600915;PORTA BASC G241;597;293;0.174921;10;1.74921;0.02623815;1.879179403;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;595;291;*****;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;PORTA BASC G24126RM
6;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;1;0.08;1;8;93.08;12.5;5.0875;13.7755;  0:11;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;14328;296;61.71519;242412600914;PORTA INF ESQ G;597;490;0.29253;10;2.9253;0.0438795;3.142654975;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;595;488;79 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;PORTA INF ESQ G24126RM
6;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;1;0.08;1;8;93.08;12.5;5.0875;13.7755;  0:11;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;14328;296;1.28954;242415300903;COSTA GAV;413;148;0.061124;1;0.061124;0.00091686;0.065665622;181;0;0;28/09/22;G24153PR091.1;1130101;;2011000015022;0;3;413;148;0.6 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;COSTA GAV
7;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;21;1.6;3;8;91.37;87.5;106.8375;13.7755;  0:28;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;12579;580;;;;;;;;;;;;;;;;;;;;;;;;20220926_103111_280922 -6_FV_data;DATA_LAYOUT;Ardis;26/09/2022; 10:31;FV;PORTA INF ESQ G24126RM
7;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;21;1.6;3;8;91.37;87.5;106.8375;13.7755;  0:28;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;12579;580;31.46451;242412600914;PORTA INF ESQ G;597;490;0.29253;105;30.71565;0.46073475;33.616537479;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;595;488;*****;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;PORTA INF ESQ G24126RM
7;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;21;1.6;3;8;91.37;87.5;106.8375;13.7755;  0:28;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;12579;580;1.3149;242415300903;COSTA GAV;413;148;0.061124;21;1.283604;0.01925406;1.404831803;181;0;0;28/09/22;G24153PR091.1;1130101;;2011000015022;0;3;413;148;12.2 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;COSTA GAV
7;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;21;1.6;3;8;91.37;87.5;106.8375;13.7755;  0:28;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;12579;580;63.63245;242412600901;BASE BALCAO G24;1200;493;0.5916;105;62.118;0.93177;67.984629176;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;1198;491;76 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;BASE BALCAO G24126RM
7;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;21;1.6;3;8;91.37;87.5;106.8375;13.7755;  0:28;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;12579;580;3.58622;242412600017;TRAVESSA TRAS G;1174;142;0.166708;21;3.500868;0.05251302;3.831501542;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;1174;142;15.2 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;TRAVESSA TRAS G24126RM
8;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;24;1.83;3;8;90.21;100;122.1;13.7755;  0:28;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;12418;580;;;;;;;;;;;;;;;;;;;;;;;;20220926_103111_280922 -6_FV_data;DATA_LAYOUT;Ardis;26/09/2022; 10:31;FV;TAMPO CENTRAL / INTERMEDI?RIO INF
8;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;24;1.83;3;8;90.21;100;122.1;13.7755;  0:28;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;12418;580;30.58137;242012300963;TAMPO CENTRAL /;574;489;0.280686;120;33.68232;0.5052348;37.339076087;300;0;0;28/09/22;G2012350092.1;1131520;;2011000015022;0;0;574;489;40 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;TAMPO CENTRAL / INTERMEDI?RIO INF
8;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;24;1.83;3;8;90.21;100;122.1;13.7755;  0:28;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;12418;580;1.33192;242415300903;COSTA GAV;413;148;0.061124;24;1.466976;0.02200464;1.626239774;181;0;0;28/09/22;G24153PR091.1;1130101;;2011000015022;0;3;413;148;25.4 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;COSTA GAV
8;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;24;1.83;3;8;90.21;100;122.1;13.7755;  0:28;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;12418;580;64.45615;242412600901;BASE BALCAO G24;1200;493;0.5916;120;70.992;1.06488;78.699320283;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;1198;491;*****;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;BASE BALCAO G24126RM
8;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;24;1.83;3;8;90.21;100;122.1;13.7755;  0:28;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;8250;12418;580;3.63264;242412600017;TRAVESSA TRAS G;1174;142;0.166708;24;4.000992;0.06001488;4.435363856;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;1174;142;20 %;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;TRAVESSA TRAS G24126RM
9;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;45;3.43;6;8;91.21;93.75;228.9375;13.7755;  1:20;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;25666;1652;;;;;;;;;;;;;;;;;;;;;;;;20220926_103111_280922 -6_FV_data;DATA_LAYOUT;Ardis;26/09/2022; 10:31;FV;FRENTE FALSA G24126RM
9;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;45;3.43;6;8;91.21;93.75;228.9375;13.7755;  1:20;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;25666;1652;39.91859;242412600905;FRENTE FALSA G2;1174;142;0.166708;500;83.354;1.25031;91.387554318;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;1174;142;*****;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;FRENTE FALSA G24126RM
9;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;45;3.43;6;8;91.21;93.75;228.9375;13.7755;  1:20;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;25666;1652;24.19591;242012300963;TAMPO CENTRAL /;574;489;0.280686;180;50.52348;0.7578522;55.392869842;300;0;0;28/09/22;G2012350092.1;1131520;;2011000015022;0;0;574;489;*****;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;TAMPO CENTRAL / INTERMEDI?RIO INF
9;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;45;3.43;6;8;91.21;93.75;228.9375;13.7755;  1:20;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;25666;1652;3.95179;242415300903;COSTA GAV;413;148;0.061124;135;8.25174;0.1237761;9.047032386;181;0;0;28/09/22;G24153PR091.1;1130101;;2011000015022;0;3;413;148;*****;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;COSTA GAV
9;2011000015022;AGLOM 15MM (2750x1850);AGLOM 15MM;15;2750;1850;5.0875;45;3.43;6;8;91.21;93.75;228.9375;13.7755;  1:20;SC08 - GABIANNI GALAXY T3;MATERIAIS_FV_NORMAL;11000;25666;1652;31.93487;242412600017;TRAVESSA TRAS G;1174;142;0.166708;400;66.6832;1.000248;73.110043454;500;0;0;28/09/22;G24126RM091.1;1130648;;2011000015022;0;0;1174;142;*****;20220926_103111_280922 -6_FV_data;DATA_PECA;Ardis;26/09/2022; 10:31;FV;TRAVESSA TRAS G24126RM
